"Campaign Name",Day,"Ad Set Name","Campaign ID","Ad Set ID",Age,Gender,"Delivery Status","Delivery Level","Amount Spent (USD)",Impressions,"Landing Page Views","UK Thank You","Lead - Page Contains thank-you","Lead Submission","Lead Submission Conversion Value","Lead - Page Contains thank-you Conversion Value","Reporting Starts","Reporting Ends","Unique Landing Page Views","Page Engagement","Page Likes","Post Comments","Post Engagement","Post Reactions","CPC (Cost per Link Click)","Adds to Cart","Campaign Budget","Campaign Budget Type"
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-14,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,25-34,female,active,adset,6.99,1936,4,,,,,,2020-01-14,2020-01-14,4,7,,,7,,1.165,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-14,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,45-54,female,active,adset,11.69,1623,7,,,,,,2020-01-14,2020-01-14,7,11,,,11,,1.169,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-14,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,25-34,male,active,adset,20.83,7005,15,,,,,,2020-01-14,2020-01-14,14,19,,,19,,1.15722222,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-14,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,55-64,male,active,adset,3.42,598,3,,,,,,2020-01-14,2020-01-14,3,3,,,3,,1.14,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-06,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,25-34,unknown,active,adset,0.27,93,,,,,,,2020-01-06,2020-01-06,,,,,,,,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-06,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,55-64,female,active,adset,0.69,146,,,,,,,2020-01-06,2020-01-06,,1,,,1,,0.69,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-12,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,25-34,female,active,adset,5.86,1136,1,,,,,,2020-01-12,2020-01-12,1,3,,,3,1,2.93,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-09,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,55-64,female,active,adset,1.29,139,,,,,,,2020-01-09,2020-01-09,,1,,,1,1,,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-12,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,35-44,unknown,active,adset,0.77,223,,,,,,,2020-01-12,2020-01-12,,1,,,1,,0.77,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-12,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,55-64,male,active,adset,4.55,818,4,,,,,,2020-01-12,2020-01-12,4,6,,,6,,0.75833333,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-12,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,25-34,male,active,adset,21.91,6724,13,,,,,,2020-01-12,2020-01-12,13,19,,,19,,1.21722222,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-12,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,35-44,female,active,adset,12.16,2022,5,,,,,,2020-01-12,2020-01-12,5,7,,,7,,2.02666667,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-12,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,45-54,male,active,adset,53.22,10123,42,,,,,,2020-01-12,2020-01-12,40,55,,,55,3,1.04352941,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-12,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,45-54,female,active,adset,15.6,2015,10,,,,,,2020-01-12,2020-01-12,10,19,,1,19,3,1.04,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-12,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,35-44,male,active,adset,45.71,11487,17,,,,,,2020-01-12,2020-01-12,17,37,,,37,3,1.34441176,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-09,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,55-64,unknown,active,adset,0.06,9,,,,,,,2020-01-09,2020-01-09,,,,,,,,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-09,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,55-64,male,active,adset,3.02,599,2,,,,,,2020-01-09,2020-01-09,2,4,,,4,,0.755,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-06,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,55-64,unknown,active,adset,0.03,10,,,,,,,2020-01-06,2020-01-06,,,,,,,,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-09,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,45-54,unknown,active,adset,0.82,192,,,,,,,2020-01-09,2020-01-09,,,,,,,,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-09,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,45-54,female,active,adset,9.87,1614,7,,,,,,2020-01-09,2020-01-09,7,11,,,11,1,1.09666667,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-09,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,25-34,female,active,adset,8.21,1742,7,,,,,,2020-01-09,2020-01-09,5,11,,,11,1,0.91222222,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-09,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,35-44,female,active,adset,9.32,1973,4,,,,,,2020-01-09,2020-01-09,4,10,,,10,3,1.55333333,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-09,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,25-34,unknown,active,adset,0.34,133,,,,,,,2020-01-09,2020-01-09,,,,,,,,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-09,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,35-44,unknown,active,adset,1.04,287,,,,,,,2020-01-09,2020-01-09,,,,,,,,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-09,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,45-54,male,active,adset,36.67,7840,21,,,,,,2020-01-09,2020-01-09,21,38,,,38,3,1.04771429,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-09,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,25-34,male,active,adset,24.91,8044,11,,,,,,2020-01-09,2020-01-09,11,16,,,16,1,1.66066667,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-09,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,35-44,male,active,adset,33.67,9795,14,,4,,,,2020-01-09,2020-01-09,14,18,,,18,2,2.104375,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-19,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,55-64,male,active,adset,1.74,257,2,,,,,,2020-01-19,2020-01-19,2,5,,,5,,0.348,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-19,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,55-64,unknown,active,adset,0.03,6,,,,,,,2020-01-19,2020-01-19,,,,,,,,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-14,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,45-54,male,active,adset,32.84,6883,10,,,,,,2020-01-14,2020-01-14,10,24,,,24,2,1.49272727,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-08,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,45-54,male,active,adset,44.72,10292,35,,,,,,2020-01-08,2020-01-08,35,45,,,45,,0.99377778,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-08,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,55-64,unknown,active,adset,0.07,12,,,,,,,2020-01-08,2020-01-08,,,,,,,,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-08,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,25-34,unknown,active,adset,0.33,113,,,,,,,2020-01-08,2020-01-08,,,,,,,,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-08,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,55-64,female,active,adset,0.89,152,1,,,,,,2020-01-08,2020-01-08,1,2,,,2,1,0.89,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-08,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,45-54,unknown,active,adset,1.03,196,1,,,,,,2020-01-08,2020-01-08,1,1,,,1,,1.03,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-08,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,35-44,unknown,active,adset,0.89,287,2,,,,,,2020-01-08,2020-01-08,2,2,,,2,,0.445,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-08,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,55-64,male,active,adset,4.25,875,2,,,,,,2020-01-08,2020-01-08,2,7,,,7,,0.60714286,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-08,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,45-54,female,active,adset,12.56,2015,4,,,,,,2020-01-08,2020-01-08,3,8,,,8,1,1.79428571,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-08,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,35-44,female,active,adset,10.01,2076,3,,,,,,2020-01-08,2020-01-08,3,5,,,5,,2.002,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-08,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,25-34,male,active,adset,23.11,8082,9,,,,,,2020-01-08,2020-01-08,9,19,,,19,2,1.35941176,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-22,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,45-54,female,active,adset,12.26,1959,5,,,,,,2020-01-22,2020-01-22,5,9,,,9,1,1.5325,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-08,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,35-44,male,active,adset,39.2,11715,29,,,,,,2020-01-08,2020-01-08,28,42,,,42,1,0.98,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-08,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,25-34,female,active,adset,7.6,1616,7,,2,,,,2020-01-08,2020-01-08,5,10,,,10,1,0.84444444,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-21,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,55-64,female,active,adset,0.77,167,1,,,,,,2020-01-21,2020-01-21,1,1,,,1,,0.77,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-21,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,25-34,unknown,active,adset,0.4,120,,,,,,,2020-01-21,2020-01-21,,,,,,,,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-21,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,55-64,unknown,active,adset,0.09,17,,,,,,,2020-01-21,2020-01-21,,,,,,,,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-21,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,35-44,unknown,active,adset,1.01,314,,,,,,,2020-01-21,2020-01-21,,2,,,2,,0.505,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-21,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,25-34,female,active,adset,8.77,2177,,,,,,,2020-01-21,2020-01-21,,2,,,2,1,,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-21,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,45-54,unknown,active,adset,0.75,145,,,,,,,2020-01-21,2020-01-21,,,,,,,,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-22,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,25-34,male,active,adset,37.14,10269,13,,,,,,2020-01-22,2020-01-22,13,25,,,25,2,1.68818182,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-22,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,35-44,male,active,adset,51.18,13183,20,,,,,,2020-01-22,2020-01-22,20,46,,,46,5,1.24829268,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-21,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,35-44,female,active,adset,13.96,2826,12,,2,,,,2020-01-21,2020-01-21,12,19,,,19,,0.77555556,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-20,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,45-54,male,active,adset,28.23,6074,21,,,,,,2020-01-20,2020-01-20,20,33,,,33,2,0.91064516,16,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-20,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,55-64,female,active,adset,0.38,65,,,,,,,2020-01-20,2020-01-20,,1,,,1,,0.38,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-20,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,45-54,unknown,active,adset,0.69,135,,,,,,,2020-01-20,2020-01-20,,,,,,,,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-20,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,25-34,unknown,active,adset,0.27,96,,,,,,,2020-01-20,2020-01-20,,,,,,,,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-20,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,35-44,unknown,active,adset,0.67,179,1,,,,,,2020-01-20,2020-01-20,1,1,,,1,,0.67,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-20,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,45-54,female,active,adset,6.42,1083,7,,,,,,2020-01-20,2020-01-20,7,12,,,12,1,0.8025,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-20,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,25-34,female,active,adset,4.42,1076,2,,,,,,2020-01-20,2020-01-20,2,2,,,2,,2.21,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-20,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,35-44,female,active,adset,9.94,1431,4,,,,,,2020-01-20,2020-01-20,4,4,,,4,,2.485,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-20,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,55-64,male,active,adset,1.91,414,1,,,,,,2020-01-20,2020-01-20,1,3,,,3,,0.63666667,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-20,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,35-44,male,active,adset,31.34,8757,26,,,,,,2020-01-20,2020-01-20,25,41,,,41,3,0.84702703,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-22,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,45-54,male,active,adset,44.4,9221,30,,,,,,2020-01-22,2020-01-22,30,39,,,39,2,1.23333333,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-20,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,25-34,male,active,adset,19.85,6329,9,,,,,,2020-01-20,2020-01-20,9,15,,,15,,1.32333333,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-22,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,55-64,unknown,active,adset,0.08,9,,,,,,,2020-01-22,2020-01-22,,,,,,,,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-22,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,45-54,unknown,active,adset,0.62,147,,,,,,,2020-01-22,2020-01-22,,,,,,,,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-22,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,25-34,unknown,active,adset,0.53,109,,,,,,,2020-01-22,2020-01-22,,,,,,,,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-22,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,35-44,unknown,active,adset,1.62,259,1,,,,,,2020-01-22,2020-01-22,1,1,,,1,,1.62,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-22,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,55-64,female,active,adset,0.9,147,1,,,,,,2020-01-22,2020-01-22,1,2,,,2,,0.45,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-22,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,55-64,male,active,adset,3.34,594,2,,,,,,2020-01-22,2020-01-22,2,3,,,3,,1.67,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-22,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,25-34,female,active,adset,11.6,2364,2,,,,,,2020-01-22,2020-01-22,2,5,,,5,,2.32,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-22,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,35-44,female,active,adset,19.86,2984,5,,,,,,2020-01-22,2020-01-22,5,12,,,12,2,2.20666667,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-21,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,55-64,male,active,adset,3.2,729,3,,,,,,2020-01-21,2020-01-21,3,6,,,6,1,0.64,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-21,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,25-34,male,active,adset,40.17,11566,23,,1,,,,2020-01-21,2020-01-21,22,39,,,39,1,1.05710526,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-19,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,35-44,female,active,adset,3.72,640,1,,,,,,2020-01-19,2020-01-19,1,3,,,3,,1.24,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-13,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,55-64,male,active,adset,3.67,756,2,,,,,,2020-01-13,2020-01-13,2,3,,,3,,1.22333333,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-11,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,25-34,male,active,adset,22.84,6112,9,,,,,,2020-01-11,2020-01-11,9,17,,,17,2,1.63142857,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-11,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,35-44,male,active,adset,39.89,9637,18,,2,,,,2020-01-11,2020-01-11,18,32,,,32,1,1.28677419,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-11,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,45-54,male,active,adset,41.16,8036,22,,,,,,2020-01-11,2020-01-11,22,33,,,33,3,1.372,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-13,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,55-64,unknown,active,adset,0.22,7,,,,,,,2020-01-13,2020-01-13,,,,,,,,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-13,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,35-44,unknown,active,adset,0.84,234,,,,,,,2020-01-13,2020-01-13,,,,,,,,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-13,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,55-64,female,active,adset,0.71,135,,,,,,,2020-01-13,2020-01-13,,2,,,2,,0.355,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-13,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,25-34,unknown,active,adset,0.4,98,1,,,,,,2020-01-13,2020-01-13,1,2,,,2,,0.2,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-13,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,45-54,unknown,active,adset,1.02,182,1,,,,,,2020-01-13,2020-01-13,1,1,,,1,,1.02,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-13,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,25-34,male,active,adset,26.68,7886,19,,,,,,2020-01-13,2020-01-13,18,36,,,36,1,0.76228571,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-11,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,45-54,unknown,active,adset,0.66,132,,,,,,,2020-01-11,2020-01-11,,1,,,1,,0.66,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-13,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,45-54,female,active,adset,12.68,2243,7,,,,,,2020-01-13,2020-01-13,7,12,,,12,1,1.15272727,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-13,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,35-44,female,active,adset,14.05,2462,12,,,,,,2020-01-13,2020-01-13,12,16,,,16,2,1.00357143,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-13,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,25-34,female,active,adset,5.94,1905,1,,,,,,2020-01-13,2020-01-13,1,8,,,8,2,1.188,1,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-13,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,35-44,male,active,adset,34.72,10254,19,,,,,,2020-01-13,2020-01-13,17,35,,,35,2,1.085,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-13,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,45-54,male,active,adset,41.15,8599,22,,,,,,2020-01-13,2020-01-13,22,38,,,38,6,1.32741935,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-19,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,55-64,female,active,adset,0.27,47,,,,,,,2020-01-19,2020-01-19,,,,,,,,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-19,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,25-34,unknown,active,adset,0.18,55,1,,,,,,2020-01-19,2020-01-19,1,1,,,1,,0.18,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-19,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,35-44,unknown,active,adset,0.3,90,,,,,,,2020-01-19,2020-01-19,,,,,,,,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-19,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,45-54,unknown,active,adset,0.39,77,,,,,,,2020-01-19,2020-01-19,,,,,,,,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-11,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,55-64,male,active,adset,6.57,625,3,,2,,,,2020-01-11,2020-01-11,3,4,,,4,1,2.19,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-11,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,35-44,female,active,adset,9.83,1723,6,,2,,,,2020-01-11,2020-01-11,6,9,,,9,1,1.22875,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-21,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,45-54,male,active,adset,45.75,10083,24,,,,,,2020-01-21,2020-01-21,22,31,,,31,2,1.57758621,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-17,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,35-44,unknown,active,adset,1.24,320,,,,,,,2020-01-17,2020-01-17,,,,,,,,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-21,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,45-54,female,active,adset,10.4,1919,3,,,,,,2020-01-21,2020-01-21,3,7,,,7,1,1.73333333,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-21,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,35-44,male,active,adset,50.33,14541,19,,,,,,2020-01-21,2020-01-21,18,43,,1,43,1,1.22756098,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-17,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,55-64,unknown,active,adset,0.06,15,,,,,,,2020-01-17,2020-01-17,,,,,,,,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-17,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,25-34,unknown,active,adset,0.41,147,,,,,,,2020-01-17,2020-01-17,,,,,,,,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-17,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,45-54,unknown,active,adset,1.14,263,,,,,,,2020-01-17,2020-01-17,,1,,,1,,1.14,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-17,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,55-64,female,active,adset,1.63,201,,,,,,,2020-01-17,2020-01-17,,,,,,,,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-17,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,55-64,male,active,adset,5.61,812,4,,,,,,2020-01-17,2020-01-17,4,7,,,7,,0.80142857,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-17,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,25-34,female,active,adset,12.09,2480,5,,,,,,2020-01-17,2020-01-17,5,7,,,7,1,2.015,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-17,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,35-44,female,active,adset,22.63,3159,5,,,,,,2020-01-17,2020-01-17,5,8,,,8,1,3.23285714,,650,Daily
"Facebook - EMEA - ES - PS - Lead Submissions",2020-01-11,"ES - PS - Evergreen - All Lists - 5.1",6074860433239,6124979913439,45-54,female,active,adset,10.48,1518,6,,,,,,2020-01-11,2020-01-11,6,8,,,8,1,1.49714286,,650,Daily
